Feuchtigkeit	SHT21	DPS310
%	C	C
26.58	25.94	24.66
26.58	25.97	24.65
26.63	25.97	24.65
26.63	25.95	24.65
26.63	25.95	24.67
26.58	25.91	24.66
26.63	25.95	24.66
26.63	25.95	24.66
26.63	25.93	24.66
26.58	25.90	24.66
26.58	25.93	24.67
26.63	25.95	24.67
26.63	25.91	24.64
26.58	25.91	24.65
26.58	25.93	24.65
26.63	25.97	24.65
26.63	25.97	24.66
26.63	25.98	24.66
26.58	25.95	24.66
26.58	25.95	24.66
26.63	25.97	24.65
26.63	25.97	24.67
26.58	25.98	24.67
26.63	25.98	24.66
26.58	25.98	24.64
26.58	25.95	24.64
26.58	25.93	24.67
26.58	25.90	24.65
26.63	25.98	24.65
26.58	25.97	24.66
26.58	25.97	24.66
26.58	25.97	24.66
26.58	25.97	24.64
26.58	25.98	24.64
26.58	25.95	24.66
26.58	25.93	24.67
26.54	25.90	24.67
26.54	25.90	24.67
26.58	25.94	24.67
26.54	25.89	24.64
26.54	25.90	24.67
26.54	25.94	24.67
26.54	25.91	24.65
26.54	25.91	24.65
26.54	25.88	24.65
26.54	25.88	24.67
26.54	25.86	24.67
26.54	25.86	24.67
26.54	25.88	24.65
26.54	25.93	24.65
26.54	25.91	24.64
26.54	25.89	24.65
26.54	25.90	24.65
26.54	25.91	24.64
26.54	25.89	24.64
26.54	25.86	24.64
26.58	25.90	24.64
26.58	25.90	24.64
26.58	25.91	24.67
26.58	25.95	24.66
26.58	25.90	24.66
26.58	25.95	24.65
26.58	25.86	24.66
26.54	25.86	24.66
26.54	25.89	24.66
26.54	25.88	24.67
26.54	25.89	24.67
26.54	25.89	24.65
26.54	25.86	24.65
26.54	25.88	24.65
26.58	25.90	24.64
26.58	25.98	24.64
26.58	25.97	24.67
26.58	25.97	24.64
26.58	25.98	24.64
26.58	25.97	24.69
26.58	25.98	24.69
26.58	25.95	24.66
26.58	25.96	24.68
26.54	25.93	24.68
26.58	25.91	24.66
26.54	25.95	24.66
26.58	25.95	24.66
26.54	25.94	24.65
26.54	25.97	24.65
26.54	25.96	24.65
26.58	25.97	24.66
26.58	25.98	24.66
26.54	25.91	24.64
26.58	25.97	24.66
26.58	25.97	24.66
26.58	25.94	24.66
26.54	25.94	24.66
26.58	25.95	24.66
26.58	25.98	24.65
26.54	25.95	24.65
26.54	25.98	24.67
26.54	25.98	24.64
26.54	25.97	24.64
26.54	25.96	24.66
26.54	25.97	24.65
26.54	25.97	24.65
26.54	25.98	24.65
26.54	25.98	24.67
26.54	25.97	24.67
26.54	25.97	24.65
26.54	25.97	24.65
26.54	25.95	24.65
26.54	25.97	24.66
26.54	25.95	24.66
26.54	25.97	24.67
26.54	25.97	24.65
26.54	25.90	24.65
26.58	25.97	24.66
26.54	25.97	24.66
26.54	25.97	24.66
26.54	25.99	24.66
26.54	25.97	24.66
26.54	25.97	24.66
26.54	25.96	24.66
26.54	25.95	24.66
26.54	25.93	24.65
26.54	25.97	24.65
26.54	25.97	24.65
26.54	25.97	24.66
26.54	25.94	24.66
26.54	25.90	24.67
26.54	25.97	24.66
26.54	25.97	24.66
26.54	25.97	24.67
26.54	25.97	24.67
26.54	25.97	24.67
26.54	25.97	24.66
26.50	25.95	24.66
26.54	25.95	24.66
26.54	25.96	24.65
26.54	25.95	24.65
26.50	25.90	24.64
26.54	25.97	24.68
26.54	25.93	24.68
26.54	25.97	24.65
26.54	25.94	24.67
26.54	25.97	24.67
26.54	25.96	24.66
26.54	25.93	24.66
26.54	25.97	24.65
26.54	25.97	24.68
26.54	25.98	24.68
26.54	25.95	24.64
26.54	25.94	24.66
26.54	25.93	24.66
26.54	25.97	24.68
26.54	25.98	24.68
26.54	25.97	24.66
26.54	25.97	24.67
26.54	25.97	24.67
26.54	25.98	24.66
26.54	25.97	24.67
26.54	25.97	24.67
26.54	25.98	24.67
26.54	25.97	24.65
26.54	25.96	24.65
26.50	25.97	24.64
26.54	25.97	24.64
26.54	25.95	24.67
26.54	25.97	24.65
26.54	25.95	24.65
26.54	25.97	24.66
26.54	25.94	24.66
26.54	25.96	24.66
26.54	25.99	24.68
26.54	25.95	24.68
26.54	25.97	24.68
26.54	25.97	24.67
26.50	25.93	24.67
26.50	25.90	24.67
26.50	25.93	24.66
26.54	25.95	24.66
26.50	25.96	24.66
26.54	25.96	24.66
26.54	25.97	24.66
26.54	25.97	24.66
26.54	25.96	24.66
26.54	25.96	24.65
26.54	25.96	24.65
26.54	25.97	24.65
26.50	25.95	24.67
26.54	25.96	24.66
26.54	25.94	24.66
26.50	25.95	24.67
26.54	25.90	24.67
26.54	25.94	24.67
26.54	25.96	24.64
26.54	25.97	24.64
26.54	25.93	24.68
26.54	25.95	24.65
26.50	25.93	24.65
26.54	25.93	24.67
26.54	25.94	24.66
26.50	25.96	24.66
26.50	25.93	24.66
26.54	25.91	24.66
26.50	25.95	24.66
26.50	25.96	24.69
26.50	25.93	24.69
26.50	25.95	24.67
26.50	25.88	24.65
26.50	25.91	24.65
26.50	25.93	24.66
26.50	25.89	24.65
26.54	25.91	24.65
26.50	25.97	24.65
26.54	25.97	24.65
26.54	25.97	24.66
26.54	25.97	24.66
26.50	25.97	24.66
26.50	25.97	24.65
26.50	25.95	24.66
26.50	25.97	24.66
26.50	25.96	24.67
26.50	25.97	24.67
26.50	25.96	24.65
26.50	25.96	24.67
26.50	25.95	24.67
26.50	25.95	24.65
26.50	25.97	24.66
26.50	25.95	24.66
26.50	25.97	24.65
26.50	25.97	24.66
26.50	25.96	24.66
26.50	25.94	24.66
26.50	25.91	24.66
26.50	25.97	24.67
26.50	25.97	24.66
26.50	25.96	24.66
26.50	25.97	24.67
26.50	25.97	24.68
26.50	25.97	24.68
26.50	25.95	24.67
26.50	25.95	24.67
26.50	25.95	24.67
26.50	25.97	24.65
26.50	25.96	24.65
26.50	25.95	24.67
26.50	25.97	24.67
26.50	25.88	24.67
26.50	25.91	24.66
26.50	25.86	24.66
26.50	25.88	24.66
26.50	25.91	24.66
26.50	25.95	24.66
26.50	25.91	24.65
26.50	25.94	24.66
26.50	25.93	24.66
26.54	25.97	24.67
26.50	25.96	24.67
26.50	25.97	24.67
26.50	25.95	24.67
26.50	25.95	24.67
26.50	25.94	24.67
26.50	25.95	24.66
26.50	25.97	24.66
26.50	25.91	24.65
26.50	25.93	24.65
26.47	25.89	24.65
26.47	25.88	24.68
26.50	25.89	24.65
26.47	25.88	24.65
26.47	25.86	24.66
26.47	25.89	24.66
26.47	25.86	24.66
26.50	25.90	24.67
26.50	25.89	24.67
26.50	25.88	24.65
26.50	25.96	24.67
26.50	25.93	24.67
26.50	25.95	24.67
26.50	25.95	24.67
26.50	25.95	24.66
26.50	25.95	24.64
26.50	25.91	24.64
26.50	25.97	24.66
26.50	25.91	24.64
26.50	25.98	24.64
26.50	25.98	24.65
26.50	25.97	24.66
26.50	25.99	24.66
26.50	25.98	24.65
26.50	25.98	24.65
26.50	25.99	24.69
26.50	25.98	24.65
26.50	25.96	24.65
26.50	25.98	24.65
26.50	25.98	24.65
26.50	25.98	24.65
26.50	25.98	24.64
26.50	25.98	24.64
26.50	25.98	24.65
26.47	25.98	24.66
26.50	25.97	24.66
26.50	25.98	24.65
26.47	25.95	24.67
26.50	25.95	24.67
26.50	25.97	24.67
26.50	25.97	24.67
26.50	25.97	24.67
26.50	25.94	24.65
26.50	25.97	24.65
26.50	25.96	24.67
26.50	25.97	24.66
26.50	25.95	24.66
26.47	25.95	24.66
26.50	25.95	24.67
26.50	25.95	24.67
26.50	25.96	24.66
26.50	25.95	24.66
26.50	25.96	24.67
26.50	25.95	24.67
26.50	25.95	24.67
26.50	25.94	24.64
26.50	25.97	24.67
26.50	25.95	24.67
26.50	25.95	24.66
26.50	25.93	24.66
26.50	25.95	24.66
26.47	25.90	24.64
26.50	25.95	24.64
26.50	25.94	24.67
26.47	25.93	24.66
26.50	25.94	24.66
26.50	25.94	24.65
26.50	25.95	24.65
26.50	25.90	24.65
26.47	25.93	24.64
26.50	25.95	24.64
26.50	25.95	24.65
26.50	25.94	24.64
26.50	25.93	24.64
26.47	25.94	24.65
26.50	25.91	24.64
26.50	25.90	24.64
26.50	25.91	24.66
26.50	25.94	24.64
26.47	25.93	24.64
26.50	25.93	24.65
26.50	25.95	24.65
26.50	25.90	24.67
26.50	25.90	24.65
26.50	25.93	24.65
26.50	25.94	24.65
26.50	25.88	24.65
26.50	25.95	24.65
26.50	25.94	24.65
26.50	25.94	24.65
26.50	25.93	24.65
26.50	25.88	24.65
26.50	25.86	24.65
26.54	25.90	24.65
26.54	25.94	24.67
26.54	25.90	24.67
26.54	25.91	24.65
26.54	25.93	24.65
26.54	25.94	24.65
26.54	25.93	24.66
26.54	25.93	24.66
26.54	25.91	24.65
26.54	25.90	24.64
26.50	25.88	24.64
26.54	25.90	24.64
26.54	25.90	24.64
26.50	25.90	24.64
26.50	25.91	24.64
26.50	25.91	24.64
26.50	25.90	24.66
26.50	25.91	24.65
26.50	25.89	24.65
26.50	25.88	24.61
26.50	25.88	24.63
26.50	25.86	24.63
26.50	25.86	24.63
26.50	25.86	24.63
26.49	25.86	24.63
26.50	25.86	24.61
26.49	25.86	24.61
26.53	25.86	24.58
26.54	25.86	24.59
26.58	25.86	24.59
26.58	25.86	24.62
26.53	25.86	24.63
26.58	25.86	24.63
26.54	25.86	24.58
26.54	25.86	24.58
26.58	25.86	24.63
26.53	25.85	24.58
26.56	25.85	24.58
26.64	25.86	24.62
27.28	25.86	24.63
28.10	26.4	24.63
28.62	26.14	24.82
29.34	26.20	24.84
30.0	26.38	24.84
30.33	26.78	25.0
29.96	27.22	25.0
29.28	27.57	25.24
28.56	27.90	25.53
27.79	28.18	25.53
26.97	28.44	25.74
26.24	28.74	25.93
25.51	29.1	25.93
24.85	29.25	26.17
24.22	29.44	26.17
23.66	29.68	26.34
23.15	29.89	26.50
22.64	30.8	26.50
22.30	30.26	26.69
21.91	30.44	26.86
21.57	30.62	26.86
21.30	30.84	27.0
21.0	31.0	27.0
20.77	31.17	27.12
20.50	31.35	27.28
20.23	31.47	27.28
20.0	31.63	27.44
19.77	31.75	27.61
19.61	31.87	27.61
19.42	31.94	27.78
19.26	32.4	27.90
19.12	32.11	27.90
19.0	32.22	28.5
18.85	32.33	28.5
18.74	32.44	28.21
18.62	32.55	28.35
18.52	32.65	28.35
18.41	32.77	28.47
18.29	32.86	28.63
18.18	32.96	28.63
18.10	33.7	28.78
17.99	33.18	28.78
17.88	33.25	28.89
17.72	33.32	28.98
17.68	33.41	28.98
17.62	33.51	29.15
17.51	33.60	29.29
17.42	33.69	29.29
17.35	33.74	29.40
17.28	33.80	29.49
17.20	33.84	29.49
17.12	33.89	29.56
17.5	33.98	29.56
16.97	34.8	29.67
16.94	34.11	29.76
16.86	34.19	29.76
16.78	34.26	29.90
16.75	34.31	29.94
16.67	34.40	29.94
16.64	34.47	30.8
16.56	34.55	30.8
16.52	34.61	30.13
16.46	34.69	30.24
16.41	34.76	30.24
16.34	34.84	30.31
16.27	34.90	30.36
16.18	34.95	30.36
16.16	35.2	30.42
16.7	35.6	30.42
16.4	35.13	30.49
15.97	35.19	30.59
15.92	35.25	30.59
15.85	35.29	30.67
15.82	35.35	30.72
15.78	35.42	30.72
15.69	35.47	30.77
15.67	35.50	30.92
15.62	35.57	30.92
15.59	35.63	30.95
15.56	35.65	30.95
15.52	35.70	31.3
15.48	35.74	31.10
15.48	35.77	31.10
15.43	35.81	31.15
15.41	35.87	31.24
15.36	35.91	31.24
15.33	35.94	31.33
15.33	35.97	31.33
15.30	36.1	31.39
15.26	36.4	31.46
15.22	36.6	31.46
15.17	36.8	31.51
15.17	36.10	31.54
15.14	36.14	31.54
15.10	36.17	31.64
15.7	36.21	31.66
15.7	36.23	31.66
15.3	36.26	31.71
14.99	36.31	31.71
14.96	36.34	31.77
14.96	36.37	31.82
14.92	36.39	31.82
14.88	36.43	31.85
14.88	36.45	31.92
14.84	36.46	31.92
14.80	36.48	31.98
14.81	36.53	31.98
14.81	36.59	32.5
14.77	36.62	32.7
14.73	36.64	32.7
14.69	36.64	32.14
14.69	36.66	32.22
14.70	36.68	32.22
14.66	36.68	32.24
14.66	36.70	32.24
14.62	36.73	32.27
14.62	36.75	32.31
14.62	36.78	32.31
14.58	36.79	32.37
14.58	36.83	32.45
14.53	36.85	32.45
14.53	36.85	32.46
14.53	36.85	32.46
14.50	36.85	32.46
14.50	36.85	32.52
14.50	36.87	32.52
14.47	36.87	32.55
14.47	36.87	32.55
14.47	36.87	32.55
14.43	36.89	32.60
14.43	36.92	32.59
14.43	36.94	32.59
14.43	36.93	32.63
14.43	36.91	32.63
14.39	36.88	32.66
14.43	36.89	32.67
14.39	36.91	32.67
14.43	36.91	32.71
14.39	36.93	32.74
14.39	36.94	32.74
14.39	36.96	32.76
14.39	36.99	32.79
14.35	37.2	32.79
14.35	37.4	32.81
14.35	37.6	32.81
14.32	37.8	32.80
14.32	37.10	32.84
14.32	37.10	32.84
14.28	37.11	32.85
14.28	37.12	32.88
14.28	37.14	32.88
14.24	37.17	32.88
14.24	37.15	32.88
14.24	37.19	32.90
14.24	37.21	32.91
14.21	37.22	32.91
14.21	37.24	32.98
14.21	37.26	32.98
14.17	37.27	32.98
14.17	37.27	33.1
14.17	37.27	33.1
14.17	37.29	33.1
14.13	37.32	33.4
14.13	37.32	33.4
14.13	37.34	33.11
14.13	37.35	33.10
14.13	37.36	33.10
14.9	37.37	33.10
14.9	37.38	33.13
14.9	37.38	33.13
14.10	37.39	33.12
14.10	37.42	33.12
14.6	37.44	33.14
14.6	37.47	33.17
14.6	37.49	33.17
14.2	37.52	33.21
14.2	37.53	33.22
13.98	37.54	33.22
13.98	37.54	33.24
13.98	37.55	33.24
14.0	37.55	33.24
13.95	37.57	33.24
13.95	37.57	33.24
13.95	37.59	33.24
13.95	37.62	33.24
13.95	37.63	33.24
13.95	37.63	33.31
13.95	37.65	33.33
14.0	37.67	33.33
14.0	37.69	33.30
14.0	37.71	33.30
14.1	37.73	33.33
13.95	37.73	33.35
13.97	37.73	33.35
13.93	37.72	33.35
13.92	37.70	33.33
13.88	37.70	33.33
13.88	37.69	33.34
13.88	37.69	33.34
13.88	37.70	33.37
13.84	37.70	33.41
13.88	37.70	33.41
13.84	37.72	33.44
13.85	37.74	33.48
13.85	37.76	33.48
13.85	37.77	33.51
13.85	37.78	33.51
13.85	37.78	33.55
13.81	37.78	33.53
13.81	37.77	33.53
13.81	37.73	33.54
13.84	37.71	33.56
13.84	37.70	33.56
13.84	37.70	33.55
13.84	37.70	33.60
13.84	37.69	33.60
13.88	37.71	33.57
13.88	37.73	33.57
13.88	37.73	33.59
13.88	37.73	33.60
13.88	37.76	33.60
13.88	37.77	33.60
13.85	37.74	33.59
13.85	37.76	33.59
13.85	37.74	33.62
13.85	37.74	33.62
13.85	37.77	33.65
13.85	37.78	33.66
13.85	37.79	33.66
13.85	37.81	33.66
13.85	37.83	33.64
13.85	37.85	33.64
13.81	37.86	33.67
13.81	37.84	33.69
13.81	37.85	33.69
13.81	37.83	33.71
13.81	37.82	33.71
13.81	37.81	33.69
13.81	37.81	33.73
13.81	37.83	33.73
13.81	37.84	33.69
13.81	37.83	33.69
13.81	37.84	33.69
13.77	37.85	33.70
13.81	37.84	33.70
13.81	37.83	33.71
13.81	37.83	33.69
13.81	37.84	33.69
13.81	37.83	33.72
13.77	37.83	33.67
13.77	37.84	33.67
13.77	37.84	33.69
13.77	37.83	33.69
13.77	37.82	33.67
13.77	37.81	33.69
13.77	37.81	33.69
13.77	37.82	33.71
13.81	37.81	33.68
13.77	37.80	33.68
13.77	37.81	33.69
13.81	37.81	33.69
13.77	37.80	33.69
13.81	37.81	33.67
13.77	37.81	33.67
13.81	37.82	33.67
13.77	37.82	33.67
13.77	37.81	33.67
13.77	37.83	33.65
13.77	37.83	33.69
13.77	37.85	33.69
13.77	37.87	33.69
13.77	37.88	33.69
13.72	37.88	33.70
13.72	37.87	33.69
13.72	37.87	33.69
13.72	37.87	33.70
13.72	37.88	33.71
13.72	37.88	33.71
13.77	37.87	33.72
13.77	37.86	33.72
13.77	37.86	33.72
13.77	37.87	33.75
13.77	37.87	33.75
13.77	37.88	33.75
13.74	37.89	33.77
13.72	37.91	33.77
13.74	37.92	33.80
13.74	37.92	33.80
13.74	37.92	33.80
13.74	37.92	33.81
13.74	37.92	33.81
13.74	37.92	33.81
13.74	37.91	33.83
13.74	37.91	33.83
13.74	37.92	33.81
13.74	37.93	33.82
13.74	37.94	33.82
13.70	37.96	33.83
13.70	37.96	33.83
13.70	37.96	33.82
13.70	37.96	33.81
13.70	37.96	33.81
13.70	37.97	33.81
13.66	37.98	33.82
13.70	38.0	33.82
13.66	38.1	33.89
13.66	38.1	33.87
13.66	38.2	33.87
13.66	38.3	33.91
13.66	38.4	33.91
13.66	38.6	33.94
13.62	38.7	33.91
13.63	38.10	33.91
13.63	38.12	33.90
13.63	38.15	33.92
13.59	38.20	33.92
13.60	38.24	33.93
13.56	38.27	33.93
13.53	38.29	33.98
13.53	38.27	34.1
13.49	38.26	34.1
13.53	38.26	34.4
13.53	38.26	34.6
13.53	38.27	34.6
13.49	38.30	34.2
13.49	38.32	34.2
13.49	38.33	34.8
13.49	38.35	34.7
13.44	38.36	34.7
13.44	38.37	34.10
13.44	38.37	34.9
13.40	38.38	34.9
13.40	38.39	34.13
13.40	38.38	34.15
13.40	38.36	34.15
13.40	38.36	34.10
13.40	38.36	34.10
13.40	38.36	34.11
13.40	38.36	34.18
13.40	38.35	34.18
13.40	38.31	34.16
13.40	38.30	34.18
13.44	38.29	34.18
13.44	38.30	34.20
13.44	38.31	34.20
13.44	38.32	34.26
13.44	38.33	34.22
13.44	38.33	34.22
13.40	38.32	34.24
13.40	38.33	34.21
13.40	38.33	34.21
13.40	38.35	34.24
13.40	38.32	34.24
13.40	38.30	34.19
13.40	38.29	34.20
13.44	38.28	34.20
13.44	38.31	34.15
13.44	38.31	34.17
13.40	38.30	34.17
13.40	38.31	34.16
13.40	38.30	34.18
13.40	38.30	34.18
13.40	38.30	34.14
13.40	38.31	34.14
13.40	38.31	34.15
13.40	38.31	34.15
13.40	38.33	34.15
13.40	38.35	34.19
13.40	38.35	34.19
13.40	38.37	34.19
13.40	38.39	34.19
13.42	38.41	34.19
13.38	38.43	34.20
13.38	38.43	34.26
13.38	38.43	34.26
13.38	38.44	34.26
13.34	38.45	34.24
13.34	38.45	34.24
13.34	38.46	34.25
13.34	38.43	34.25
13.34	38.43	34.25
13.34	38.43	34.23
13.34	38.44	34.23
13.34	38.45	34.24
13.34	38.45	34.25
13.34	38.43	34.25
13.34	38.44	34.23
13.34	38.43	34.24
13.34	38.43	34.24
13.34	38.43	34.25
13.34	38.43	34.25
13.34	38.44	34.26
13.34	38.45	34.29
13.34	38.44	34.29
13.34	38.44	34.29
13.38	38.44	34.30
13.42	38.46	34.30
13.42	38.47	34.29
13.42	38.48	34.26
13.38	38.50	34.26
13.38	38.51	34.29
13.38	38.50	34.29
13.34	38.52	34.25
13.34	38.53	34.30
13.30	38.54	34.30
13.30	38.54	34.29
13.30	38.53	34.23
13.30	38.55	34.23
13.26	38.55	34.26
13.26	38.55	34.26
13.26	38.56	34.25
13.26	38.54	34.29
13.26	38.53	34.29
13.26	38.52	34.30
13.26	38.52	34.30
13.30	38.51	34.30
13.30	38.51	34.29
13.30	38.51	34.29
13.30	38.50	34.26
13.34	38.50	34.30
13.30	38.50	34.30
13.30	38.51	34.26
13.30	38.51	34.26
13.30	38.50	34.26
13.30	38.48	34.29
13.30	38.48	34.26
13.34	38.48	34.26
13.34	38.48	34.28
13.34	38.46	34.28
13.34	38.44	34.27
13.34	38.44	34.22
13.34	38.43	34.22
13.34	38.42	34.23
13.34	38.42	34.25
13.34	38.42	34.25
13.34	38.42	34.24
13.34	38.43	34.24
13.34	38.43	34.24
13.34	38.43	34.22
13.34	38.44	34.22
13.34	38.43	34.22
13.34	38.46	34.23
13.34	38.47	34.23
13.30	38.48	34.22
13.30	38.51	34.25
13.30	38.50	34.25
13.30	38.48	34.25
13.30	38.48	34.25
13.30	38.47	34.22
13.30	38.50	34.23
13.30	38.48	34.23
13.30	38.47	34.23
13.30	38.46	34.27
13.30	38.46	34.27
13.30	38.45	34.25
13.34	38.45	34.25
13.34	38.45	34.22
13.34	38.46	34.27
13.34	38.46	34.27
13.34	38.46	34.24
13.34	38.47	34.26
13.30	38.48	34.26
13.30	38.46	34.26
13.30	38.47	34.26
13.30	38.47	34.26
13.30	38.47	34.25
13.30	38.46	34.25
13.34	38.46	34.25
13.34	38.44	34.26
13.34	38.43	34.26
13.34	38.41	34.26
13.34	38.42	34.26
13.34	38.42	34.26
13.34	38.42	34.23
13.34	38.41	34.23
13.34	38.42	34.22
13.34	38.43	34.23
13.34	38.43	34.23
13.34	38.43	34.26
13.34	38.43	34.27
13.34	38.44	34.27
13.34	38.45	34.26
13.34	38.45	34.26
13.34	38.47	34.26
13.34	38.46	34.25
13.34	38.46	34.25
13.34	38.46	34.30
13.34	38.46	34.30
13.34	38.46	34.30
13.34	38.46	34.29
13.34	38.46	34.29
13.34	38.46	34.29
13.30	38.46	34.30
13.30	38.47	34.30
13.34	38.47	34.26
13.34	38.48	34.30
13.30	38.48	34.30
13.30	38.47	34.29
13.30	38.46	34.24
13.30	38.47	34.24
13.30	38.47	34.25
13.30	38.47	34.25
13.34	38.46	34.29
13.34	38.45	34.25
13.34	38.44	34.25
13.34	38.43	34.26
13.34	38.43	34.28
13.34	38.43	34.28
13.34	38.44	34.23
13.34	38.42	34.29
13.34	38.43	34.29
13.34	38.43	34.28
13.34	38.42	34.28
13.34	38.43	34.29
13.34	38.43	34.30
13.34	38.42	34.30
13.34	38.43	34.29
13.34	38.43	34.28
13.34	38.43	34.28
13.34	38.43	34.26
13.34	38.43	34.26
13.34	38.44	34.23
13.34	38.45	34.23
13.30	38.45	34.23
13.30	38.46	34.26
13.30	38.45	34.26
13.34	38.44	34.26
13.30	38.45	34.26
13.30	38.44	34.26
13.30	38.43	34.26
13.30	38.43	34.25
13.30	38.43	34.25
13.34	38.41	34.24
13.34	38.42	34.21
13.34	38.43	34.21
13.34	38.42	34.24
13.34	38.43	34.23
13.34	38.42	34.23
13.33	38.39	34.25
13.33	38.37	34.25
13.33	38.36	34.23
13.37	38.35	34.26
13.37	38.35	34.26
13.40	38.35	34.26
13.40	38.35	34.24
13.40	38.33	34.24
13.40	38.35	34.24
13.40	38.35	34.24
13.40	38.35	34.26
13.40	38.36	34.26
13.40	38.37	34.26
13.40	38.37	34.30
13.37	38.37	34.30
13.37	38.36	34.30
13.37	38.35	34.25
13.37	38.33	34.25
13.40	38.32	34.25
13.40	38.33	34.25
13.40	38.35	34.25
13.40	38.35	34.24
13.37	38.36	34.23
13.40	38.35	34.23
13.40	38.36	34.25
13.40	38.35	34.24
13.37	38.36	34.24
13.40	38.35	34.25
13.40	38.36	34.25
13.37	38.36	34.23
13.37	38.35	34.24
13.37	38.35	34.24
13.40	38.32	34.24
13.40	38.32	34.25
13.40	38.31	34.25
13.40	38.31	34.23
13.40	38.29	34.23
13.40	38.28	34.23
13.40	38.28	34.29
13.40	38.27	34.29
13.44	38.28	34.26
13.44	38.31	34.23
13.44	38.33	34.23
13.40	38.36	34.24
13.40	38.37	34.25
13.40	38.38	34.25
13.40	38.39	34.24
13.37	38.40	34.24
13.38	38.41	34.25
13.38	38.41	34.26
13.38	38.42	34.26
13.34	38.41	34.30
13.33	38.39	34.31
13.37	38.39	34.31
13.37	38.38	34.33
13.40	38.37	34.33
13.40	38.36	34.30
13.40	38.35	34.30
13.40	38.33	34.30
13.40	38.33	34.30
13.40	38.36	34.33
13.40	38.33	34.33
13.40	38.35	34.29
13.40	38.36	34.28
13.40	38.38	34.28
13.40	38.36	34.29
13.40	38.35	34.29
13.40	38.35	34.29
13.40	38.33	34.29
13.40	38.32	34.29
13.40	38.32	34.30
13.40	38.32	34.32
13.40	38.33	34.32
13.40	38.32	34.33
13.40	38.33	34.33
13.40	38.32	34.34
13.37	38.32	34.32
13.37	38.32	34.32
13.37	38.32	34.29
13.37	38.33	34.28
13.37	38.35	34.28
13.37	38.36	34.26
13.37	38.36	34.26
13.37	38.36	34.26
13.37	38.36	34.29
13.37	38.38	34.29
13.33	38.39	34.29
13.33	38.39	34.25
13.34	38.41	34.25
13.33	38.40	34.29
13.33	38.39	34.25
13.33	38.38	34.25
13.33	38.37	34.26
13.33	38.36	34.26
13.33	38.36	34.24
13.33	38.35	34.26
13.33	38.35	34.26
13.33	38.32	34.23
13.33	38.32	34.25
13.33	38.31	34.25
13.37	38.29	34.24
13.37	38.26	34.24
13.37	38.27	34.24
13.40	38.26	34.22
13.40	38.24	34.22
13.40	38.24	34.22
13.40	38.23	34.20
13.40	38.24	34.20
13.40	38.23	34.24
13.43	38.23	34.22
13.43	38.22	34.22
13.43	38.23	34.24
13.43	38.23	34.24
13.40	38.24	34.19
13.40	38.24	34.17
13.40	38.25	34.17
13.40	38.28	34.20
13.40	38.29	34.19
13.40	38.29	34.19
13.40	38.28	34.20
13.37	38.27	34.20
13.37	38.27	34.23
13.37	38.25	34.19
13.37	38.27	34.19
13.37	38.27	34.24
13.37	38.25	34.20
13.40	38.25	34.20
13.40	38.26	34.19
13.40	38.25	34.19
13.40	38.26	34.19
13.40	38.26	34.23
13.40	38.26	34.23
13.40	38.27	34.19
13.40	38.28	34.16
13.40	38.27	34.16
13.40	38.29	34.21
13.40	38.29	34.22
13.40	38.28	34.22
13.37	38.29	34.24
13.37	38.29	34.24
13.37	38.29	34.23
13.37	38.29	34.24
13.37	38.31	34.24
13.37	38.30	34.22
13.37	38.29	34.22
13.37	38.28	34.22
13.37	38.28	34.24
13.40	38.28	34.24
13.40	38.29	34.24
13.44	38.30	34.20
13.44	38.33	34.20
13.40	38.33	34.23
13.40	38.33	34.20
13.40	38.33	34.20
13.40	38.32	34.24
13.40	38.33	34.23
13.40	38.33	34.23
13.37	38.33	34.25
13.37	38.33	34.25
13.37	38.33	34.19
13.37	38.33	34.23
13.37	38.35	34.23
13.37	38.36	34.23
13.37	38.35	34.25
13.37	38.33	34.25
13.37	38.33	34.23
13.37	38.32	34.23
13.37	38.32	34.25
13.33	38.32	34.24
13.37	38.33	34.24
13.37	38.32	34.25
13.37	38.32	34.24
13.37	38.32	34.24
13.37	38.32	34.27
13.37	38.31	34.27
13.37	38.32	34.25
13.37	38.31	34.24
13.40	38.30	34.24
13.40	38.30	34.25
13.40	38.30	34.23
13.40	38.30	34.23
13.40	38.29	34.24
13.40	38.30	34.24
13.40	38.31	34.24
13.40	38.31	34.23
13.40	38.31	34.23
13.40	38.30	34.24
13.40	38.31	34.21
13.37	38.32	34.21
13.37	38.32	34.25
13.40	38.32	34.25
13.37	38.31	34.25
13.40	38.29	34.23
13.40	38.29	34.23
13.40	38.29	34.25
13.40	38.28	34.23
13.40	38.27	34.23
13.40	38.28	34.23
13.40	38.28	34.19
13.40	38.30	34.19
13.40	38.31	34.25
13.40	38.31	34.21
13.40	38.29	34.21
13.40	38.28	34.23
13.40	38.27	34.23
13.40	38.25	34.16
13.40	38.24	34.11
13.40	38.24	34.11
13.40	38.24	34.14
13.40	38.23	34.14
13.40	38.23	34.14
13.43	38.23	34.16
13.44	38.24	34.16
13.44	38.24	34.18
13.40	38.25	34.14
13.40	38.26	34.14
13.40	38.27	34.15
13.40	38.28	34.16
13.40	38.28	34.16
13.40	38.28	34.15
13.40	38.29	34.15
13.40	38.29	34.16
13.40	38.28	34.14
13.37	38.28	34.14
13.37	38.28	34.18
13.37	38.27	34.19
13.37	38.25	34.19
13.40	38.24	34.18
13.40	38.24	34.15
13.40	38.24	34.15
